题目编号,情绪标签,是否标准标签,选择人次,选择者同能力其余题均分,抽中人数,选择率
ITEM-00087,快乐,False,4,0.3833333333333333,17,0.23529411764705882
ITEM-00087,惊喜,True,12,0.3333333333333333,17,0.7058823529411765
ITEM-00087,愉悦,False,3,0.3333333333333333,17,0.17647058823529413
ITEM-00087,感动,False,2,0.26666666666666666,17,0.11764705882352941
ITEM-00087,满足,False,2,0.26666666666666666,17,0.11764705882352941
ITEM-00087,爱,True,13,0.2769230769230769,17,0.7647058823529411
ITEM-00087,遗憾,False,1,0.26666666666666666,17,0.058823529411764705
ITEM-00087,震惊,False,1,0.4,17,0.058823529411764705
ITEM-00088,兴奋,True,22,0.3242424242424242,24,0.9166666666666666
ITEM-00088,快乐,True,20,0.33999999999999997,24,0.8333333333333334
ITEM-00088,惊喜,True,19,0.3192982456140351,24,0.7916666666666666
ITEM-00088,惊讶,False,1,0.3333333333333333,24,0.041666666666666664
ITEM-00088,愉悦,False,2,0.3666666666666667,24,0.08333333333333333
ITEM-00088,爱,True,18,0.337037037037037,24,0.75
ITEM-00088,轻松,False,1,0.26666666666666666,24,0.041666666666666664
ITEM-00089,兴奋,False,1,0.13333333333333333,19,0.05263157894736842
ITEM-00089,内疚,False,1,0.3333333333333333,19,0.05263157894736842
ITEM-00089,厌恶,False,1,0.4,19,0.05263157894736842
ITEM-00089,同情,True,13,0.3128205128205128,19,0.6842105263157895
ITEM-00089,困惑,False,2,0.26666666666666666,19,0.10526315789473684
ITEM-00089,失望,False,1,0.4666666666666667,19,0.05263157894736842
ITEM-00089,委屈,False,1,0.3333333333333333,19,0.05263157894736842
ITEM-00089,悲伤,True,15,0.3333333333333333,19,0.7894736842105263
ITEM-00089,感激,False,1,0.13333333333333333,19,0.05263157894736842
ITEM-00089,抑郁,False,1,0.3333333333333333,19,0.05263157894736842
ITEM-00089,担忧,True,13,0.29230769230769227,19,0.6842105263157895
ITEM-00089,敌意,False,1,0.3333333333333333,19,0.05263157894736842
ITEM-00089,痛苦,False,2,0.33333333333333337,19,0.10526315789473684
ITEM-00089,紧张,False,1,0.26666666666666666,19,0.05263157894736842
ITEM-00089,震惊,False,4,0.3666666666666667,19,0.21052631578947367
ITEM-00090,共情痛苦,False,1,0.13333333333333333,29,0.034482758620689655
ITEM-00090,兴奋,False,1,0.2,29,0.034482758620689655
ITEM-00090,内疚,False,2,0.3,29,0.06896551724137931
ITEM-00090,厌恶,False,3,0.24444444444444446,29,0.10344827586206896
ITEM-00090,困惑,False,2,0.26666666666666666,29,0.06896551724137931
ITEM-00090,失望,True,21,0.32063492063492066,29,0.7241379310344828
ITEM-00090,委屈,False,1,0.26666666666666666,29,0.034482758620689655
ITEM-00090,希望,False,1,0.2,29,0.034482758620689655
ITEM-00090,怨恨,True,25,0.304,29,0.8620689655172413
ITEM-00090,恐惧,False,1,0.4,29,0.034482758620689655
ITEM-00090,悲伤,False,2,0.3333333333333333,29,0.06896551724137931
ITEM-00090,愁闷,False,1,0.4,29,0.034482758620689655
ITEM-00090,愤怒,False,1,0.3333333333333333,29,0.034482758620689655
ITEM-00090,抑郁,False,1,0.4,29,0.034482758620689655
ITEM-00090,敌意,False,3,0.2222222222222222,29,0.10344827586206896
ITEM-00090,烦躁,False,2,0.26666666666666666,29,0.06896551724137931
ITEM-00090,焦虑,False,1,0.26666666666666666,29,0.034482758620689655
ITEM-00090,痛苦,False,4,0.4166666666666667,29,0.13793103448275862
ITEM-00090,紧张,False,1,0.13333333333333333,29,0.034482758620689655
ITEM-00090,绝望,False,4,0.2833333333333333,29,0.13793103448275862
ITEM-00090,遗憾,False,2,0.26666666666666666,29,0.06896551724137931
ITEM-00090,震惊,False,1,0.3333333333333333,29,0.034482758620689655
ITEM-00091,不屑,False,1,0.2,28,0.03571428571428571
ITEM-00091,共情痛苦,False,4,0.2833333333333333,28,0.14285714285714285
ITEM-00091,兴奋,False,1,0.13333333333333333,28,0.03571428571428571
ITEM-00091,内疚,True,14,0.3523809523809524,28,0.5
ITEM-00091,厌倦,False,1,0.2,28,0.03571428571428571
ITEM-00091,失望,False,2,0.26666666666666666,28,0.07142857142857142
ITEM-00091,委屈,False,3,0.3333333333333333,28,0.10714285714285714
ITEM-00091,恐惧,False,1,0.2,28,0.03571428571428571
ITEM-00091,悲伤,False,2,0.3333333333333333,28,0.07142857142857142
ITEM-00091,抑郁,False,1,0.4,28,0.03571428571428571
ITEM-00091,担忧,False,3,0.2222222222222222,28,0.10714285714285714
ITEM-00091,渴望,False,1,0.13333333333333333,28,0.03571428571428571
ITEM-00091,烦躁,False,3,0.26666666666666666,28,0.10714285714285714
ITEM-00091,痛苦,True,22,0.3151515151515152,28,0.7857142857142857
ITEM-00091,紧张,False,2,0.26666666666666666,28,0.07142857142857142
ITEM-00091,绝望,False,2,0.3,28,0.07142857142857142
ITEM-00091,遗憾,False,1,0.3333333333333333,28,0.03571428571428571
ITEM-00091,震惊,False,1,0.13333333333333333,28,0.03571428571428571
ITEM-00092,共情痛苦,False,1,0.5333333333333333,28,0.03571428571428571
ITEM-00092,内疚,True,20,0.31666666666666665,28,0.7142857142857143
ITEM-00092,委屈,False,1,0.2,28,0.03571428571428571
ITEM-00092,怀旧,False,1,0.13333333333333333,28,0.03571428571428571
ITEM-00092,悲伤,True,25,0.304,28,0.8928571428571429
ITEM-00092,愁闷,False,2,0.23333333333333334,28,0.07142857142857142
ITEM-00092,抑郁,False,1,0.4,28,0.03571428571428571
ITEM-00092,担忧,False,1,0.2,28,0.03571428571428571
ITEM-00092,烦躁,False,2,0.26666666666666666,28,0.07142857142857142
ITEM-00092,爱,False,2,0.2,28,0.07142857142857142
ITEM-00092,痛苦,True,21,0.2984126984126984,28,0.75
ITEM-00092,羞耻,False,1,0.26666666666666666,28,0.03571428571428571
ITEM-00092,遗憾,False,3,0.3333333333333333,28,0.10714285714285714
ITEM-00093,共情痛苦,False,2,0.3666666666666667,36,0.05555555555555555
ITEM-00093,内疚,False,1,0.3333333333333333,36,0.027777777777777776
ITEM-00093,困惑,False,2,0.3,36,0.05555555555555555
ITEM-00093,失望,False,3,0.2888888888888889,36,0.08333333333333333
ITEM-00093,委屈,True,26,0.3,36,0.7222222222222222
ITEM-00093,审美欣赏,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00093,怨恨,False,1,0.3333333333333333,36,0.027777777777777776
ITEM-00093,恐惧,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00093,悲伤,True,26,0.30512820512820515,36,0.7222222222222222
ITEM-00093,愁闷,False,2,0.13333333333333333,36,0.05555555555555555
ITEM-00093,感动,False,3,0.19999999999999998,36,0.08333333333333333
ITEM-00093,满足,False,1,0.4,36,0.027777777777777776
ITEM-00093,烦躁,False,2,0.26666666666666666,36,0.05555555555555555
ITEM-00093,焦虑,False,3,0.3111111111111111,36,0.08333333333333333
ITEM-00093,痛苦,False,2,0.43333333333333335,36,0.05555555555555555
ITEM-00093,紧张,False,3,0.2888888888888889,36,0.08333333333333333
ITEM-00093,绝望,False,4,0.2833333333333333,36,0.1111111111111111
ITEM-00093,遗憾,False,2,0.19999999999999998,36,0.05555555555555555
ITEM-00093,释然,False,1,0.2,36,0.027777777777777776
ITEM-00094,共情痛苦,False,1,0.13333333333333333,23,0.043478260869565216
ITEM-00094,兴趣,True,13,0.358974358974359,23,0.5652173913043478
ITEM-00094,厌恶,False,1,0.3333333333333333,23,0.043478260869565216
ITEM-00094,好奇,False,2,0.4,23,0.08695652173913043
ITEM-00094,审美欣赏,False,1,0.2,23,0.043478260869565216
ITEM-00094,尴尬,False,2,0.26666666666666666,23,0.08695652173913043
ITEM-00094,希望,False,1,0.2,23,0.043478260869565216
ITEM-00094,平静,False,1,0.13333333333333333,23,0.043478260869565216
ITEM-00094,快乐,False,1,0.26666666666666666,23,0.043478260869565216
ITEM-00094,怀旧,False,1,0.4666666666666667,23,0.043478260869565216
ITEM-00094,愉悦,False,2,0.16666666666666669,23,0.08695652173913043
ITEM-00094,愤怒,False,1,0.3333333333333333,23,0.043478260869565216
ITEM-00094,担忧,False,1,0.26666666666666666,23,0.043478260869565216
ITEM-00094,渴望,True,5,0.37333333333333335,23,0.21739130434782608
ITEM-00094,爱,False,1,0.4666666666666667,23,0.043478260869565216
ITEM-00094,紧张,False,1,0.4666666666666667,23,0.043478260869565216
ITEM-00094,轻松,False,3,0.2888888888888889,23,0.13043478260869565
ITEM-00094,释然,False,1,0.2,23,0.043478260869565216
ITEM-00094,震惊,False,1,0.13333333333333333,23,0.043478260869565216
ITEM-00095,共情痛苦,False,1,0.4,28,0.03571428571428571
ITEM-00095,内疚,True,26,0.32564102564102565,28,0.9285714285714286
ITEM-00095,厌倦,False,1,0.2,28,0.03571428571428571
ITEM-00095,委屈,False,2,0.30000000000000004,28,0.07142857142857142
ITEM-00095,希望,False,1,0.3333333333333333,28,0.03571428571428571
ITEM-00095,恐惧,False,1,0.4,28,0.03571428571428571
ITEM-00095,悲伤,False,3,0.37777777777777777,28,0.10714285714285714
ITEM-00095,抑郁,False,2,0.3666666666666667,28,0.07142857142857142
ITEM-00095,焦虑,False,1,0.2,28,0.03571428571428571
ITEM-00095,爱,False,1,0.2,28,0.03571428571428571
ITEM-00095,痛苦,True,23,0.34782608695652173,28,0.8214285714285714
ITEM-00095,紧张,False,1,0.2,28,0.03571428571428571
ITEM-00095,绝望,False,1,0.4,28,0.03571428571428571
ITEM-00095,羞耻,False,3,0.3333333333333333,28,0.10714285714285714
ITEM-00095,遗憾,False,5,0.4133333333333334,28,0.17857142857142858
ITEM-00096,兴奋,False,1,0.13333333333333333,40,0.025
ITEM-00096,兴趣,False,2,0.3666666666666667,40,0.05
ITEM-00096,好奇,False,1,0.3333333333333333,40,0.025
ITEM-00096,审美欣赏,True,29,0.30574712643678165,40,0.725
ITEM-00096,希望,False,4,0.31666666666666665,40,0.1
ITEM-00096,平静,False,6,0.2777777777777778,40,0.15
ITEM-00096,快乐,False,7,0.2761904761904762,40,0.175
ITEM-00096,怀旧,False,1,0.2,40,0.025
ITEM-00096,惊喜,False,3,0.4222222222222222,40,0.075
ITEM-00096,愉悦,True,31,0.3290322580645161,40,0.775
ITEM-00096,感激,False,2,0.2,40,0.05
ITEM-00096,渴望,False,1,0.4666666666666667,40,0.025
ITEM-00096,满足,False,6,0.35555555555555557,40,0.15
ITEM-00096,爱,False,4,0.2833333333333333,40,0.1
ITEM-00096,自满,False,2,0.16666666666666669,40,0.05
ITEM-00096,轻松,False,4,0.4,40,0.1
ITEM-00096,释然,False,1,0.2,40,0.025
ITEM-00096,震惊,False,1,0.5333333333333333,40,0.025
ITEM-00097,冷静,False,1,0.2,36,0.027777777777777776
ITEM-00097,厌倦,False,3,0.26666666666666666,36,0.08333333333333333
ITEM-00097,厌恶,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,嫉妒,False,1,0.2,36,0.027777777777777776
ITEM-00097,审美欣赏,False,1,0.2,36,0.027777777777777776
ITEM-00097,希望,False,2,0.33333333333333337,36,0.05555555555555555
ITEM-00097,平静,False,3,0.15555555555555556,36,0.08333333333333333
ITEM-00097,快乐,True,8,0.3,36,0.2222222222222222
ITEM-00097,怀旧,False,4,0.2833333333333333,36,0.1111111111111111
ITEM-00097,恐惧,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,愁闷,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,愉悦,False,4,0.31666666666666665,36,0.1111111111111111
ITEM-00097,担忧,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,敌意,False,2,0.2,36,0.05555555555555555
ITEM-00097,渴望,False,1,0.06666666666666667,36,0.027777777777777776
ITEM-00097,满足,False,3,0.26666666666666666,36,0.08333333333333333
ITEM-00097,烦躁,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,紧张,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,绝望,False,1,0.26666666666666666,36,0.027777777777777776
ITEM-00097,自满,False,2,0.2,36,0.05555555555555555
ITEM-00097,自豪,False,4,0.33333333333333337,36,0.1111111111111111
ITEM-00097,蔑视,False,3,0.22222222222222224,36,0.08333333333333333
ITEM-00097,轻松,True,19,0.3017543859649123,36,0.5277777777777778
ITEM-00097,遗憾,False,2,0.23333333333333334,36,0.05555555555555555
ITEM-00097,释然,False,1,0.4,36,0.027777777777777776
ITEM-00098,共情痛苦,False,1,0.14285714285714285,28,0.03571428571428571
ITEM-00098,兴趣,False,1,0.2857142857142857,28,0.03571428571428571
ITEM-00098,审美欣赏,False,1,0.2857142857142857,28,0.03571428571428571
ITEM-00098,平静,False,1,0.2857142857142857,28,0.03571428571428571
ITEM-00098,快乐,False,5,0.3142857142857143,28,0.17857142857142858
ITEM-00098,愉悦,False,2,0.21428571428571427,28,0.07142857142857142
ITEM-00098,感激,True,9,0.23809523809523808,28,0.32142857142857145
ITEM-00098,担忧,False,1,0.0,28,0.03571428571428571
ITEM-00098,渴望,False,1,0.2857142857142857,28,0.03571428571428571
ITEM-00098,满足,True,12,0.2857142857142857,28,0.42857142857142855
ITEM-00098,烦躁,False,1,0.0,28,0.03571428571428571
ITEM-00098,爱,False,1,0.2857142857142857,28,0.03571428571428571
ITEM-00098,紧张,False,2,0.2857142857142857,28,0.07142857142857142
ITEM-00098,自满,False,1,0.14285714285714285,28,0.03571428571428571
ITEM-00098,自豪,True,21,0.2789115646258503,28,0.75
ITEM-00098,震惊,False,2,0.07142857142857142,28,0.07142857142857142
ITEM-00100,不屑,True,20,0.20714285714285713,33,0.6060606060606061
ITEM-00100,兴奋,False,1,0.42857142857142855,33,0.030303030303030304
ITEM-00100,内疚,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,厌恶,False,3,0.047619047619047616,33,0.09090909090909091
ITEM-00100,好奇,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00100,委屈,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,希望,False,1,0.0,33,0.030303030303030304
ITEM-00100,平静,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,得意,True,19,0.20300751879699247,33,0.5757575757575758
ITEM-00100,快乐,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,怨恨,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00100,悲伤,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,惊讶,False,1,0.5714285714285714,33,0.030303030303030304
ITEM-00100,愁闷,False,1,0.42857142857142855,33,0.030303030303030304
ITEM-00100,抑郁,False,1,0.2857142857142857,33,0.030303030303030304
ITEM-00100,担忧,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,满足,False,1,0.42857142857142855,33,0.030303030303030304
ITEM-00100,烦躁,False,4,0.07142857142857142,33,0.12121212121212122
ITEM-00100,焦虑,False,1,0.14285714285714285,33,0.030303030303030304
ITEM-00100,绝望,False,2,0.5,33,0.06060606060606061
ITEM-00100,自满,False,4,0.21428571428571427,33,0.12121212121212122
ITEM-00100,自豪,False,2,0.2857142857142857,33,0.06060606060606061
ITEM-00100,蔑视,False,3,0.23809523809523805,33,0.09090909090909091
ITEM-00100,轻松,False,5,0.17142857142857143,33,0.15151515151515152
ITEM-00100,遗憾,False,1,0.42857142857142855,33,0.030303030303030304
ITEM-00100,震惊,False,2,0.07142857142857142,33,0.06060606060606061
ITEM-00101,不屑,False,3,0.19047619047619047,28,0.10714285714285714
ITEM-00101,厌恶,False,2,0.14285714285714285,28,0.07142857142857142
ITEM-00101,困惑,True,15,0.19047619047619044,28,0.5357142857142857
ITEM-00101,失望,False,2,0.2857142857142857,28,0.07142857142857142
ITEM-00101,委屈,False,2,0.14285714285714285,28,0.07142857142857142
ITEM-00101,尴尬,True,17,0.21848739495798317,28,0.6071428571428571
ITEM-00101,惊喜,False,1,0.14285714285714285,28,0.03571428571428571
ITEM-00101,惊讶,False,5,0.17142857142857143,28,0.17857142857142858
ITEM-00101,愁闷,False,2,0.14285714285714285,28,0.07142857142857142
ITEM-00101,愤怒,False,2,0.14285714285714285,28,0.07142857142857142
ITEM-00101,敌意,False,2,0.2857142857142857,28,0.07142857142857142
ITEM-00101,焦虑,False,1,0.0,28,0.03571428571428571
ITEM-00101,痛苦,False,1,0.0,28,0.03571428571428571
ITEM-00101,紧张,False,1,0.14285714285714285,28,0.03571428571428571
ITEM-00101,绝望,False,1,0.0,28,0.03571428571428571
ITEM-00101,释然,False,1,0.14285714285714285,28,0.03571428571428571
ITEM-00102,兴奋,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00102,厌倦,False,4,0.17857142857142855,35,0.11428571428571428
ITEM-00102,厌恶,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00102,困惑,False,1,0.2857142857142857,35,0.02857142857142857
ITEM-00102,失望,False,3,0.14285714285714285,35,0.08571428571428572
ITEM-00102,委屈,False,1,0.0,35,0.02857142857142857
ITEM-00102,希望,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00102,平静,False,1,0.0,35,0.02857142857142857
ITEM-00102,惊讶,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00102,愁闷,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00102,愤怒,True,25,0.20571428571428568,35,0.7142857142857143
ITEM-00102,抑郁,False,1,0.0,35,0.02857142857142857
ITEM-00102,担忧,False,2,0.2857142857142857,35,0.05714285714285714
ITEM-00102,敌意,False,3,0.23809523809523805,35,0.08571428571428572
ITEM-00102,渴望,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00102,烦躁,True,28,0.19387755102040813,35,0.8
ITEM-00102,焦虑,False,2,0.07142857142857142,35,0.05714285714285714
ITEM-00102,蔑视,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00102,轻松,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00102,震惊,False,1,0.0,35,0.02857142857142857
ITEM-00104,兴奋,True,26,0.13736263736263735,27,0.9629629629629629
ITEM-00104,自豪,False,1,0.2857142857142857,27,0.037037037037037035
ITEM-00105,不屑,False,1,0.2857142857142857,41,0.024390243902439025
ITEM-00105,共情痛苦,False,2,0.07142857142857142,41,0.04878048780487805
ITEM-00105,内疚,True,20,0.2928571428571428,41,0.4878048780487805
ITEM-00105,冷静,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,厌倦,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,厌恶,False,2,0.14285714285714285,41,0.04878048780487805
ITEM-00105,失望,False,3,0.2857142857142857,41,0.07317073170731707
ITEM-00105,委屈,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,尴尬,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,怨恨,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,恐惧,False,2,0.14285714285714285,41,0.04878048780487805
ITEM-00105,悲伤,False,2,0.2857142857142857,41,0.04878048780487805
ITEM-00105,惊讶,False,3,0.23809523809523805,41,0.07317073170731707
ITEM-00105,愁闷,False,2,0.14285714285714285,41,0.04878048780487805
ITEM-00105,愤怒,False,3,0.14285714285714285,41,0.07317073170731707
ITEM-00105,担忧,False,1,0.0,41,0.024390243902439025
ITEM-00105,敌意,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,渴望,False,1,0.42857142857142855,41,0.024390243902439025
ITEM-00105,烦躁,False,1,0.2857142857142857,41,0.024390243902439025
ITEM-00105,焦虑,True,15,0.2857142857142857,41,0.36585365853658536
ITEM-00105,痛苦,False,2,0.14285714285714285,41,0.04878048780487805
ITEM-00105,紧张,True,27,0.2857142857142857,41,0.6585365853658537
ITEM-00105,遗憾,False,1,0.14285714285714285,41,0.024390243902439025
ITEM-00105,震惊,False,3,0.4761904761904761,41,0.07317073170731707
ITEM-00106,共情痛苦,False,1,0.14285714285714285,31,0.03225806451612903
ITEM-00106,冷静,False,1,0.14285714285714285,31,0.03225806451612903
ITEM-00106,审美欣赏,False,2,0.07142857142857142,31,0.06451612903225806
ITEM-00106,快乐,True,15,0.1238095238095238,31,0.4838709677419355
ITEM-00106,惊喜,False,1,0.0,31,0.03225806451612903
ITEM-00106,愉悦,False,2,0.21428571428571427,31,0.06451612903225806
ITEM-00106,敌意,False,1,0.0,31,0.03225806451612903
ITEM-00106,满足,False,4,0.07142857142857142,31,0.12903225806451613
ITEM-00106,爱,False,4,0.21428571428571427,31,0.12903225806451613
ITEM-00107,兴奋,False,3,0.14285714285714285,25,0.12
ITEM-00107,厌恶,False,1,0.14285714285714285,25,0.04
ITEM-00107,好奇,False,1,0.14285714285714285,25,0.04
ITEM-00107,尴尬,False,2,0.07142857142857142,25,0.08
ITEM-00107,崇拜,False,1,0.14285714285714285,25,0.04
ITEM-00107,希望,False,2,0.21428571428571427,25,0.08
ITEM-00107,快乐,True,19,0.21052631578947367,25,0.76
ITEM-00107,惊讶,False,1,0.14285714285714285,25,0.04
ITEM-00107,愉悦,False,4,0.14285714285714285,25,0.16
ITEM-00107,感动,True,9,0.1746031746031746,25,0.36
ITEM-00107,渴望,False,3,0.19047619047619047,25,0.12
ITEM-00107,满足,True,8,0.21428571428571427,25,0.32
ITEM-00107,爱,False,2,0.2857142857142857,25,0.08
ITEM-00107,紧张,False,1,0.14285714285714285,25,0.04
ITEM-00107,自满,False,1,0.2857142857142857,25,0.04
ITEM-00107,自豪,False,1,0.2857142857142857,25,0.04
ITEM-00107,轻松,False,1,0.14285714285714285,25,0.04
ITEM-00107,震惊,False,1,0.14285714285714285,25,0.04
ITEM-00108,共情痛苦,False,2,0.2857142857142857,35,0.05714285714285714
ITEM-00108,兴奋,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,内疚,False,5,0.2571428571428571,35,0.14285714285714285
ITEM-00108,厌恶,False,1,0.0,35,0.02857142857142857
ITEM-00108,困惑,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,失望,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00108,好奇,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,委屈,False,2,0.21428571428571427,35,0.05714285714285714
ITEM-00108,尴尬,False,1,0.2857142857142857,35,0.02857142857142857
ITEM-00108,平静,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00108,快乐,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,怨恨,False,1,0.42857142857142855,35,0.02857142857142857
ITEM-00108,恐惧,False,2,0.2857142857142857,35,0.05714285714285714
ITEM-00108,悲伤,False,10,0.17142857142857143,35,0.2857142857142857
ITEM-00108,惊喜,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,惊讶,False,1,0.2857142857142857,35,0.02857142857142857
ITEM-00108,愁闷,False,3,0.14285714285714285,35,0.08571428571428572
ITEM-00108,愉悦,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,感动,False,4,0.25,35,0.11428571428571428
ITEM-00108,抑郁,True,11,0.23376623376623373,35,0.3142857142857143
ITEM-00108,担忧,False,1,0.0,35,0.02857142857142857
ITEM-00108,烦躁,False,1,0.14285714285714285,35,0.02857142857142857
ITEM-00108,焦虑,False,2,0.3571428571428571,35,0.05714285714285714
ITEM-00108,爱,False,1,0.2857142857142857,35,0.02857142857142857
ITEM-00108,痛苦,True,21,0.26530612244897955,35,0.6
ITEM-00108,紧张,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00108,绝望,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00108,释然,False,2,0.14285714285714285,35,0.05714285714285714
ITEM-00109,不屑,False,3,0.23809523809523805,49,0.061224489795918366
ITEM-00109,兴趣,False,2,0.21428571428571427,49,0.04081632653061224
ITEM-00109,厌倦,True,27,0.21693121693121692,49,0.5510204081632653
ITEM-00109,厌恶,False,5,0.2571428571428571,49,0.10204081632653061
ITEM-00109,困惑,True,17,0.1680672268907563,49,0.3469387755102041
ITEM-00109,失望,False,4,0.25,49,0.08163265306122448
ITEM-00109,好奇,False,2,0.14285714285714285,49,0.04081632653061224
ITEM-00109,委屈,False,1,0.0,49,0.02040816326530612
ITEM-00109,尴尬,False,2,0.14285714285714285,49,0.04081632653061224
ITEM-00109,希望,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,平静,False,3,0.2857142857142857,49,0.061224489795918366
ITEM-00109,怨恨,False,1,0.42857142857142855,49,0.02040816326530612
ITEM-00109,悲伤,False,3,0.19047619047619047,49,0.061224489795918366
ITEM-00109,惊讶,False,1,0.42857142857142855,49,0.02040816326530612
ITEM-00109,愁闷,False,5,0.2857142857142857,49,0.10204081632653061
ITEM-00109,感动,False,1,0.0,49,0.02040816326530612
ITEM-00109,感激,False,2,0.14285714285714285,49,0.04081632653061224
ITEM-00109,愤怒,False,2,0.07142857142857142,49,0.04081632653061224
ITEM-00109,抑郁,False,1,0.2857142857142857,49,0.02040816326530612
ITEM-00109,敌意,False,2,0.3571428571428571,49,0.04081632653061224
ITEM-00109,渴望,False,2,0.14285714285714285,49,0.04081632653061224
ITEM-00109,烦躁,False,3,0.19047619047619047,49,0.061224489795918366
ITEM-00109,爱,False,1,0.5714285714285714,49,0.02040816326530612
ITEM-00109,痛苦,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,紧张,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,绝望,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,羞耻,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,自满,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,自豪,False,1,0.0,49,0.02040816326530612
ITEM-00109,轻松,False,1,0.14285714285714285,49,0.02040816326530612
ITEM-00109,释然,False,3,0.047619047619047616,49,0.061224489795918366
ITEM-00109,震惊,False,1,0.2857142857142857,49,0.02040816326530612
ITEM-00110,共情痛苦,False,4,0.17857142857142855,32,0.125
ITEM-00110,内疚,False,4,0.2857142857142857,32,0.125
ITEM-00110,冷静,False,1,0.14285714285714285,32,0.03125
ITEM-00110,厌倦,False,1,0.0,32,0.03125
ITEM-00110,厌恶,False,1,0.42857142857142855,32,0.03125
ITEM-00110,困惑,False,1,0.0,32,0.03125
ITEM-00110,失望,False,1,0.0,32,0.03125
ITEM-00110,委屈,False,2,0.3571428571428571,32,0.0625
ITEM-00110,尴尬,False,1,0.2857142857142857,32,0.03125
ITEM-00110,平静,False,1,0.2857142857142857,32,0.03125
ITEM-00110,怨恨,False,1,0.14285714285714285,32,0.03125
ITEM-00110,恐惧,False,1,0.14285714285714285,32,0.03125
ITEM-00110,悲伤,False,2,0.07142857142857142,32,0.0625
ITEM-00110,惊讶,False,2,0.14285714285714285,32,0.0625
ITEM-00110,愁闷,False,5,0.22857142857142856,32,0.15625
ITEM-00110,感动,False,1,0.14285714285714285,32,0.03125
ITEM-00110,抑郁,True,10,0.1857142857142857,32,0.3125
ITEM-00110,担忧,False,3,0.09523809523809523,32,0.09375
ITEM-00110,烦躁,False,1,0.14285714285714285,32,0.03125
ITEM-00110,焦虑,False,3,0.2857142857142857,32,0.09375
ITEM-00110,痛苦,True,24,0.1845238095238095,32,0.75
ITEM-00110,紧张,False,1,0.0,32,0.03125
ITEM-00110,绝望,False,1,0.0,32,0.03125
ITEM-00110,羞耻,False,1,0.0,32,0.03125
ITEM-00110,遗憾,False,4,0.14285714285714285,32,0.125
ITEM-00111,冷静,False,1,0.4,12,0.08333333333333333
ITEM-00111,困惑,False,1,0.2,12,0.08333333333333333
ITEM-00111,好奇,False,1,0.4666666666666667,12,0.08333333333333333
ITEM-00111,平静,False,1,0.3333333333333333,12,0.08333333333333333
ITEM-00111,无奈,True,7,0.2857142857142857,12,0.5833333333333334
ITEM-00111,蔑视,False,1,0.26666666666666666,12,0.08333333333333333
ITEM-00112,厌恶,False,1,0.26666666666666666,7,0.14285714285714285
